zip,lat,lng,city,state_id,state_name,population,density,county_name
65486,38.10007,-92.3107,Iberia,MO,Missouri,3482,10.9,Miller
65501,37.47319,-91.5549,Jadwin,MO,Missouri,143,2.2,Dent
65529,37.92912,-91.98926,Jerome,MO,Missouri,276,77.4,Phelps
65534,37.70236,-92.27656,Laquey,MO,Missouri,598,6.1,Pulaski
65535,38.07194,-91.2752,Leasburg,MO,Missouri,1411,12.1,Crawford
65536,37.68942,-92.64974,Lebanon,MO,Missouri,29987,28.8,Laclede
65541,37.64401,-91.75624,Lenox,MO,Missouri,274,4.3,Dent
65542,37.50497,-91.88432,Licking,MO,Missouri,6434,11.5,Texas
65543,37.47172,-92.3045,Lynchburg,MO,Missouri,600,3.8,Wright
65548,37.00545,-91.71131,Mountain View,MO,Missouri,5910,12.2,Howell
65550,37.84425,-91.9433,Newburg,MO,Missouri,3047,6.8,Phelps
65552,37.53842,-92.16701,Plato,MO,Missouri,2045,5.5,Texas
65555,37.35906,-91.77723,Raymondville,MO,Missouri,1480,7.7,Texas
65556,37.83582,-92.40541,Richland,MO,Missouri,5405,9.4,Pulaski
65557,37.51778,-92.14024,Roby,MO,Missouri,79,3.7,Texas
65559,38.0181,-91.60664,Saint James,MO,Missouri,8702,17.7,Phelps
65560,37.59609,-91.49943,Salem,MO,Missouri,13466,7.8,Dent
65564,37.23476,-91.95781,Solo,MO,Missouri,142,3.5,Texas
65565,37.90573,-91.23841,Steelville,MO,Missouri,4760,6.7,Crawford
65566,37.76618,-91.14689,Viburnum,MO,Missouri,811,27.5,Crawford
65567,37.85594,-92.53699,Stoutland,MO,Missouri,1686,10.1,Camden
65570,37.45702,-92.10115,Success,MO,Missouri,626,8.6,Texas
65571,37.18501,-91.64546,Summersville,MO,Missouri,1964,4.1,Texas
65580,38.11656,-91.78617,Vichy,MO,Missouri,599,3.9,Maries
65582,38.19177,-91.92463,Vienna,MO,Missouri,2293,7.2,Maries
65583,37.82171,-92.2541,Waynesville,MO,Missouri,13370,81.6,Pulaski
65584,37.82901,-92.13086,Saint Robert,MO,Missouri,10980,174.4,Pulaski
65586,37.86483,-91.43294,Wesco,MO,Missouri,94,10.7,Crawford
65588,36.96196,-91.29987,Winona,MO,Missouri,1930,3.2,Shannon
65589,37.23729,-91.82747,Yukon,MO,Missouri,119,4.4,Texas
65590,37.61687,-92.95008,Long Lane,MO,Missouri,2003,9.8,Dallas
65591,37.97941,-92.59076,Montreal,MO,Missouri,1582,10.1,Camden
65601,37.53155,-93.5869,Aldrich,MO,Missouri,598,4.4,Polk
65603,37.54574,-93.86072,Arcola,MO,Missouri,179,3.5,Dade
65604,37.27348,-93.60367,Ash Grove,MO,Missouri,3378,14.9,Greene
65605,36.88408,-93.69132,Aurora,MO,Missouri,12208,29.0,Barry
65606,36.69634,-91.3586,Alton,MO,Missouri,2361,4.3,Oregon
65608,36.90456,-92.66662,Ava,MO,Missouri,8347,8.0,Douglas
65609,36.52593,-92.1609,Bakersfield,MO,Missouri,695,8.4,Ozark
65610,37.03897,-93.52986,Billings,MO,Missouri,4718,21.1,Christian
65611,36.54339,-93.36127,Blue Eye,MO,Missouri,2187,29.5,Stone
65612,37.21897,-93.54694,Bois D Arc,MO,Missouri,1612,17.3,Greene
65613,37.63557,-93.39205,Bolivar,MO,Missouri,17651,36.9,Polk
65614,36.73739,-92.88684,Bradleyville,MO,Missouri,562,2.0,Taney
65616,36.67133,-93.24887,Branson,MO,Missouri,27712,139.9,Taney
65617,37.4376,-93.34063,Brighton,MO,Missouri,1529,18.2,Polk
65618,36.75157,-92.38641,Brixey,MO,Missouri,183,3.0,Ozark
65619,37.12312,-93.38864,Brookline,MO,Missouri,8616,173.0,Greene
65620,37.02045,-92.95594,Bruner,MO,Missouri,170,4.3,Christian
65622,37.6337,-93.10775,Buffalo,MO,Missouri,7892,20.1,Dallas
65623,36.7489,-93.90659,Butterfield,MO,Missouri,9,175.6,Barry
65624,36.73276,-93.56241,Cape Fair,MO,Missouri,1779,11.4,Stone
65625,36.67635,-93.8174,Cassville,MO,Missouri,8176,20.1,Barry
65626,36.59088,-92.11697,Caulfield,MO,Missouri,2277,8.5,Ozark
65627,36.56247,-93.00613,Cedarcreek,MO,Missouri,735,6.0,Taney
65629,36.89371,-93.00294,Chadwick,MO,Missouri,608,3.7,Christian
65630,36.83463,-93.2204,Chestnutridge,MO,Missouri,349,11.6,Christian
65631,37.00594,-93.4232,Clever,MO,Missouri,6627,60.8,Christian
65632,37.49961,-92.81612,Conway,MO,Missouri,2450,8.4,Laclede
65633,36.89841,-93.5346,Crane,MO,Missouri,3687,17.0,Stone
65634,38.02355,-93.18827,Cross Timbers,MO,Missouri,496,2.6,Hickory
65635,37.53487,-93.71812,Dadeville,MO,Missouri,571,5.5,Dade
65637,36.76964,-92.20371,Dora,MO,Missouri,753,3.0,Ozark
65638,36.84319,-92.32418,Drury,MO,Missouri,693,5.1,Douglas
65640,37.69956,-93.57165,Dunnegan,MO,Missouri,1053,10.3,Polk
65641,36.5481,-93.76198,Eagle Rock,MO,Missouri,1103,7.6,Barry
65644,37.50999,-93.03625,Elkland,MO,Missouri,1692,8.1,Dallas
65646,37.33511,-93.7039,Everton,MO,Missouri,1655,6.2,Dade
65647,36.68968,-94.00624,Exeter,MO,Missouri,3114,22.1,Barry
65648,37.40297,-93.15402,Fair Grove,MO,Missouri,6601,32.5,Greene
65649,37.621,-93.61839,Fair Play,MO,Missouri,2192,12.6,Polk
65650,37.81388,-93.44749,Flemington,MO,Missouri,1968,9.9,Hickory
65652,37.14264,-92.94642,Fordland,MO,Missouri,4182,22.7,Webster
65653,36.78118,-93.11631,Forsyth,MO,Missouri,5817,35.2,Taney
65654,37.02164,-93.8975,Freistatt,MO,Missouri,262,490.9,Lawrence
65655,36.60262,-92.42379,Gainesville,MO,Missouri,2163,4.1,Ozark
65656,36.79552,-93.46626,Galena,MO,Missouri,4695,15.9,Stone
65657,36.83934,-93.01952,Garrison,MO,Missouri,350,6.7,Christian
65658,36.5426,-93.63984,Golden,MO,Missouri,1194,23.1,Barry
65660,37.32624,-92.26998,Graff,MO,Missouri,242,3.5,Wright
65661,37.46095,-93.82722,Greenfield,MO,Missouri,2414,10.8,Dade
65662,37.43421,-92.5698,Grovespring,MO,Missouri,1122,5.7,Wright
65663,37.62732,-93.24486,Half Way,MO,Missouri,2362,7.9,Polk
65664,37.19728,-93.61732,Halltown,MO,Missouri,32,15.8,Lawrence
65666,36.57829,-92.36065,Hardenville,MO,Missouri,53,11.7,Ozark
65667,37.30574,-92.51435,Hartville,MO,Missouri,3317,7.0,Wright
65668,37.9364,-93.29177,Hermitage,MO,Missouri,1662,18.3,Hickory
65669,36.91339,-93.30137,Highlandville,MO,Missouri,2465,23.2,Christian
65672,36.56446,-93.21351,Hollister,MO,Missouri,8711,59.0,Taney
65674,37.78872,-93.61018,Humansville,MO,Missouri,2825,11.4,Polk
65675,36.93101,-93.49245,Hurley,MO,Missouri,27,80.5,Stone
65676,36.58187,-92.60531,Isabella,MO,Missouri,505,10.5,Ozark
65679,36.57738,-93.10407,Kirbyville,MO,Missouri,3227,24.3,Taney
65680,36.64518,-92.98551,Kissee Mills,MO,Missouri,1135,11.0,Taney
65681,36.55211,-93.46658,Lampe,MO,Missouri,1814,19.9,Stone
65682,37.41722,-93.97293,Lockwood,MO,Missouri,2099,5.6,Dade
65685,37.75642,-93.1511,Louisburg,MO,Missouri,1141,12.3,Dallas
65686,36.62275,-93.43625,Kimberling City,MO,Missouri,4883,192.8,Stone
65688,36.64928,-91.69328,Brandsville,MO,Missouri,47,70.3,Howell
65689,37.13665,-92.09794,Cabool,MO,Missouri,5395,11.7,Texas
65690,36.5856,-91.26657,Couch,MO,Missouri,153,2.0,Oregon
65692,36.61801,-91.65592,Koshkonong,MO,Missouri,936,3.5,Oregon
65702,37.05726,-92.488,Macomb,MO,Missouri,137,1.9,Douglas
65704,37.12657,-92.58323,Mansfield,MO,Missouri,3780,11.7,Wright
65705,37.02607,-93.60835,Marionville,MO,Missouri,4181,38.9,Lawrence
65706,37.3224,-92.89421,Marshfield,MO,Missouri,16497,35.4,Webster
65707,37.22862,-93.84574,Miller,MO,Missouri,1990,8.1,Lawrence
65708,36.91048,-93.90899,Monett,MO,Missouri,13437,60.2,Barry
65710,37.48707,-93.42099,Morrisville,MO,Missouri,1105,13.9,Polk
65711,37.17355,-92.27747,Mountain Grove,MO,Missouri,8567,11.3,Wright
65712,37.10964,-93.80645,Mount Vernon,MO,Missouri,8994,28.9,Lawrence
65713,37.40403,-92.73971,Niangua,MO,Missouri,2549,8.8,Webster
65714,37.03801,-93.31976,Nixa,MO,Missouri,33930,256.3,Christian
65715,36.73192,-92.57631,Noble,MO,Missouri,59,1.9,Ozark
65717,37.06017,-92.41472,Norwood,MO,Missouri,2602,7.8,Wright
65720,36.95513,-92.95998,Oldfield,MO,Missouri,784,10.1,Christian
65721,36.9805,-93.21045,Ozark,MO,Missouri,33124,133.4,Christian
65722,37.58694,-92.79967,Phillipsburg,MO,Missouri,1116,8.7,Laclede
65723,36.95635,-94.04648,Pierce City,MO,Missouri,2909,12.5,Lawrence
65724,37.83924,-93.31488,Pittsburg,MO,Missouri,1146,19.2,Hickory
65725,37.42986,-93.27424,Pleasant Hope,MO,Missouri,3225,39.8,Polk
65726,36.61947,-93.2427,Point Lookout,MO,Missouri,954,1055.0,Taney
65727,37.76266,-93.28889,Polk,MO,Missouri,128,4.9,Polk
65728,36.87712,-93.33533,Ponce De Leon,MO,Missouri,27,9.9,Christian
65729,36.53842,-92.55661,Pontiac,MO,Missouri,119,2.3,Ozark
65730,36.61549,-94.17001,Powell,MO,Missouri,9,0.2,McDonald
65731,36.65458,-93.12222,Powersite,MO,Missouri,173,47.4,Taney
65732,37.93938,-93.16763,Preston,MO,Missouri,1208,8.1,Hickory
65733,36.53157,-92.85077,Protem,MO,Missouri,1045,6.2,Taney
65734,36.79841,-93.95233,Purdy,MO,Missouri,3130,14.3,Barry
65735,38.03728,-93.48391,Quincy,MO,Missouri,88,1.1,Hickory
65737,36.7146,-93.35796,Reeds Spring,MO,Missouri,7595,34.8,Stone
65738,37.13503,-93.49424,Republic,MO,Missouri,20229,145.0,Greene
65739,36.51925,-93.26864,Ridgedale,MO,Missouri,843,25.1,Taney
65740,36.71288,-93.16169,Rockaway Beach,MO,Missouri,3708,351.8,Taney
65741,36.79545,-92.40127,Rockbridge,MO,Missouri,0,0.0,Ozark
65742,37.12543,-93.08001,Rogersville,MO,Missouri,13770,44.9,Greene
65744,36.62449,-92.89337,Rueter,MO,Missouri,52,1.2,Taney
65745,36.52928,-93.97917,Seligman,MO,Missouri,2525,14.3,Barry
65746,37.14278,-92.78144,Seymour,MO,Missouri,9238,19.2,Webster
65747,36.60248,-93.57971,Shell Knob,MO,Missouri,3456,17.4,Stone
65752,37.32742,-93.83842,South Greenfield,MO,Missouri,441,3.6,Dade
65753,36.9955,-93.05386,Sparta,MO,Missouri,4902,26.7,Christian
65754,36.85032,-93.29595,Spokane,MO,Missouri,586,11.9,Christian
65755,36.7996,-92.62858,Squires,MO,Missouri,626,6.2,Douglas
65756,37.0981,-93.96315,Stotts City,MO,Missouri,883,11.0,Lawrence
65757,37.2838,-93.09861,Strafford,MO,Missouri,7306,33.8,Greene
65759,36.75762,-93.03167,Taneyville,MO,Missouri,1040,8.0,Taney
65760,36.62236,-92.27943,Tecumseh,MO,Missouri,514,5.3,Ozark
65761,36.56974,-92.72561,Theodosia,MO,Missouri,1009,3.4,Ozark
65762,36.68613,-92.65634,Thornfield,MO,Missouri,479,2.5,Ozark
65764,37.82189,-92.95682,Tunas,MO,Missouri,1205,4.9,Dallas
65766,36.53933,-92.25948,Udall,MO,Missouri,73,5.2,Ozark
65767,37.84495,-93.1529,Urbana,MO,Missouri,1760,8.5,Dallas
65768,36.92072,-92.26456,Vanzant,MO,Missouri,335,2.5,Douglas
65769,36.91676,-93.79511,Verona,MO,Missouri,2746,12.1,Barry
65770,37.42165,-93.5456,Walnut Grove,MO,Missouri,2651,10.7,Greene
65771,36.77484,-93.2042,Walnut Shade,MO,Missouri,1479,15.9,Taney
65772,36.59624,-94.03479,Washburn,MO,Missouri,2035,10.1,Barry
65773,36.75551,-92.51332,Wasola,MO,Missouri,564,3.3,Ozark
65774,37.92806,-93.49529,Weaubleau,MO,Missouri,1214,9.8,Hickory
65775,36.6995,-91.85999,West Plains,MO,Missouri,25069,21.9,Howell
65777,36.51768,-91.98356,Moody,MO,Missouri,197,5.8,Howell
65778,36.52846,-91.2719,Myrtle,MO,Missouri,478,5.1,Oregon
65779,37.9789,-93.38561,Wheatland,MO,Missouri,1292,6.3,Hickory
65781,37.35035,-93.41778,Willard,MO,Missouri,9029,48.7,Greene
65783,37.7153,-92.91623,Windyville,MO,Missouri,144,4.8,Dallas
65784,36.72588,-92.31538,Zanoni,MO,Missouri,0,0.0,Ozark
65785,37.70296,-93.82338,Stockton,MO,Missouri,5603,9.9,Cedar
65786,37.96715,-92.96516,Macks Creek,MO,Missouri,1882,6.6,Camden
65787,38.07306,-92.89213,Roach,MO,Missouri,1165,11.7,Camden
65788,36.81442,-91.69626,Peace Valley,MO,Missouri,292,4.3,Howell
65789,36.85719,-91.88968,Pomona,MO,Missouri,1788,9.5,Howell
65790,36.69784,-92.11326,Pottersville,MO,Missouri,1086,7.3,Howell
65791,36.56651,-91.49583,Thayer,MO,Missouri,4241,10.7,Oregon
65793,36.98975,-91.9787,Willow Springs,MO,Missouri,5575,8.3,Howell
65801,37.21421,-93.29521,Springfield,MO,Missouri,0,0.0,Greene
65802,37.21048,-93.35167,Springfield,MO,Missouri,45950,288.9,Greene
65803,37.28464,-93.29036,Springfield,MO,Missouri,42617,176.3,Greene
65804,37.14822,-93.25294,Springfield,MO,Missouri,38417,797.5,Greene
65806,37.20567,-93.29847,Springfield,MO,Missouri,14349,2594.5,Greene
65807,37.166,-93.32483,Springfield,MO,Missouri,55798,1025.1,Greene
65809,37.17071,-93.1936,Springfield,MO,Missouri,11140,252.8,Greene
65810,37.1174,-93.31707,Springfield,MO,Missouri,22027,710.6,Greene
65897,37.19985,-93.28055,Springfield,MO,Missouri,3446,5074.9,Greene
66002,39.5488,-95.13881,Atchison,KS,Kansas,13125,26.8,Atchison
66006,38.79433,-95.23936,Baldwin City,KS,Kansas,7731,27.5,Douglas
66007,39.1405,-94.94548,Basehor,KS,Kansas,9625,118.4,Leavenworth
66008,39.71283,-95.17564,Bendena,KS,Kansas,206,2.7,Doniphan
66010,38.09231,-94.98853,Blue Mound,KS,Kansas,562,2.4,Linn
66012,39.06091,-94.91658,Bonner Springs,KS,Kansas,10321,100.4,Leavenworth
66013,38.73428,-94.68948,Bucyrus,KS,Kansas,2768,23.8,Miami
66014,38.22305,-94.98371,Centerville,KS,Kansas,525,3.0,Linn
66015,38.06786,-95.40395,Colony,KS,Kansas,795,3.2,Anderson
66016,39.47038,-95.23158,Cummings,KS,Kansas,858,10.6,Atchison
66017,39.70599,-95.27591,Denton,KS,Kansas,329,3.1,Doniphan
66018,38.96524,-94.97232,De Soto,KS,Kansas,6417,106.7,Johnson
66020,39.34142,-95.10779,Easton,KS,Kansas,1828,11.1,Leavenworth
66021,38.75939,-95.00692,Edgerton,KS,Kansas,2820,21.3,Johnson
66023,39.51375,-95.40005,Effingham,KS,Kansas,912,4.9,Atchison
66024,39.76211,-94.87719,Elwood,KS,Kansas,717,195.1,Doniphan
66025,38.89824,-95.07863,Eudora,KS,Kansas,7812,40.5,Douglas
66026,38.39047,-94.86056,Fontana,KS,Kansas,850,6.8,Miami
66027,39.36454,-94.91708,Fort Leavenworth,KS,Kansas,6698,278.3,Leavenworth
66030,38.81519,-94.94114,Gardner,KS,Kansas,24990,207.9,Johnson
66031,38.82975,-94.89142,New Century,KS,Kansas,617,73.0,Johnson
66032,38.2806,-95.27237,Garnett,KS,Kansas,4833,8.8,Anderson
66033,38.35855,-95.12842,Greeley,KS,Kansas,841,6.3,Anderson
66035,39.87693,-95.26054,Highland,KS,Kansas,1334,11.6,Doniphan
66039,38.0987,-95.17011,Kincaid,KS,Kansas,646,2.4,Anderson
66040,38.35396,-94.73949,La Cygne,KS,Kansas,3286,9.5,Linn
66041,39.59618,-95.30623,Lancaster,KS,Kansas,915,6.6,Atchison
66042,38.43368,-95.08032,Lane,KS,Kansas,509,6.6,Franklin
66043,39.24967,-94.90193,Lansing,KS,Kansas,10805,578.2,Leavenworth
66044,39.03187,-95.20991,Lawrence,KS,Kansas,29266,176.1,Douglas
66045,38.95408,-95.26078,Lawrence,KS,Kansas,1338,463.0,Douglas
66046,38.909,-95.21061,Lawrence,KS,Kansas,18675,176.6,Douglas
66047,38.88484,-95.35096,Lawrence,KS,Kansas,20592,136.7,Douglas
66048,39.27891,-94.98527,Leavenworth,KS,Kansas,36185,103.1,Leavenworth
66049,38.97773,-95.34729,Lawrence,KS,Kansas,31458,268.8,Douglas
66050,39.01961,-95.43697,Lecompton,KS,Kansas,2017,19.3,Douglas
66052,39.00998,-95.04678,Linwood,KS,Kansas,1999,18.9,Leavenworth
66053,38.57753,-94.67029,Louisburg,KS,Kansas,7652,28.5,Miami
66054,39.2055,-95.19518,McLouth,KS,Kansas,2943,14.6,Jefferson
66056,38.1509,-94.84705,Mound City,KS,Kansas,1393,5.9,Linn
66058,39.54018,-95.51894,Muscotah,KS,Kansas,346,4.0,Atchison
66060,39.41866,-95.3325,Nortonville,KS,Kansas,1245,8.1,Jefferson
66061,38.89633,-94.88029,Olathe,KS,Kansas,66267,404.2,Johnson
66062,38.83677,-94.78455,Olathe,KS,Kansas,76000,697.5,Johnson
66064,38.47829,-94.98688,Osawatomie,KS,Kansas,5771,30.2,Miami
66066,39.20359,-95.33142,Oskaloosa,KS,Kansas,2351,11.8,Jefferson
66067,38.61877,-95.27566,Ottawa,KS,Kansas,15972,37.6,Franklin
66070,39.21135,-95.45132,Ozawkie,KS,Kansas,2026,25.5,Jefferson
66071,38.57367,-94.86575,Paola,KS,Kansas,12793,21.5,Miami
66072,38.31772,-94.9741,Parker,KS,Kansas,1403,7.2,Linn
66073,39.09208,-95.38144,Perry,KS,Kansas,2863,17.0,Jefferson
66075,38.20362,-94.69272,Pleasanton,KS,Kansas,2338,8.6,Linn
66076,38.62811,-95.43917,Pomona,KS,Kansas,2304,9.7,Franklin
66078,38.48321,-95.2621,Princeton,KS,Kansas,1118,6.7,Franklin
66079,38.53828,-95.11371,Rantoul,KS,Kansas,633,6.4,Franklin
66080,38.4053,-95.25646,Richmond,KS,Kansas,1028,6.7,Franklin
66083,38.73518,-94.83397,Spring Hill,KS,Kansas,11468,71.4,Miami
66085,38.80069,-94.64729,Stilwell,KS,Kansas,10567,168.7,Johnson
66086,39.11578,-95.08043,Tonganoxie,KS,Kansas,10370,42.0,Leavenworth
66087,39.80641,-95.1378,Troy,KS,Kansas,2034,6.6,Doniphan
66088,39.3416,-95.4563,Valley Falls,KS,Kansas,2706,8.7,Jefferson
66090,39.78391,-94.97041,Wathena,KS,Kansas,2477,11.7,Doniphan
66091,38.16952,-95.32701,Welda,KS,Kansas,431,2.8,Anderson
66092,38.69305,-95.10548,Wellsville,KS,Kansas,4206,18.4,Franklin
66093,38.21003,-95.49771,Westphalia,KS,Kansas,640,2.2,Anderson
66094,39.95912,-95.34298,White Cloud,KS,Kansas,349,2.8,Brown
66095,38.44631,-95.43015,Williamsburg,KS,Kansas,1030,5.6,Franklin
66097,39.32966,-95.23992,Winchester,KS,Kansas,978,7.6,Jefferson
66101,39.11871,-94.62592,Kansas City,KS,Kansas,12410,1480.6,Wyandotte
66102,39.11246,-94.68842,Kansas City,KS,Kansas,30874,1038.0,Wyandotte
66103,39.06045,-94.62707,Kansas City,KS,Kansas,13471,1114.6,Wyandotte
66104,39.15043,-94.68861,Kansas City,KS,Kansas,26638,636.5,Wyandotte
66105,39.08593,-94.63646,Kansas City,KS,Kansas,2283,293.5,Wyandotte
66106,39.06631,-94.70384,Kansas City,KS,Kansas,23817,485.5,Wyandotte
66109,39.16367,-94.8283,Kansas City,KS,Kansas,27507,231.6,Wyandotte
66111,39.08529,-94.79621,Kansas City,KS,Kansas,10600,176.5,Wyandotte
66112,39.11494,-94.7701,Kansas City,KS,Kansas,12868,904.7,Wyandotte
66115,39.14402,-94.61104,Kansas City,KS,Kansas,0,0.0,Wyandotte
66118,39.09946,-94.61348,Kansas City,KS,Kansas,0,0.0,Wyandotte
66160,39.05576,-94.60963,Kansas City,KS,Kansas,0,0.0,Wyandotte
66202,39.02392,-94.66909,Mission,KS,Kansas,17068,1252.2,Johnson
66203,39.0216,-94.70558,Shawnee,KS,Kansas,18812,1159.5,Johnson
66204,38.99282,-94.67741,Overland Park,KS,Kansas,18530,1444.9,Johnson
66205,39.03122,-94.6307,Mission,KS,Kansas,14046,1452.9,Johnson
66206,38.95851,-94.61923,Leawood,KS,Kansas,11557,1105.6,Johnson
66207,38.95625,-94.64439,Overland Park,KS,Kansas,15183,1282.4,Johnson
66208,38.99936,-94.62998,Prairie Village,KS,Kansas,21662,1286.6,Johnson
66209,38.89874,-94.63778,Leawood,KS,Kansas,19288,1154.2,Johnson
66210,38.92372,-94.70483,Overland Park,KS,Kansas,19603,1250.6,Johnson
66211,38.92422,-94.6363,Leawood,KS,Kansas,5593,502.4,Johnson
66212,38.9563,-94.68154,Overland Park,KS,Kansas,32996,1676.3,Johnson
66213,38.89885,-94.70517,Overland Park,KS,Kansas,30161,1489.9,Johnson
66214,38.96356,-94.71397,Overland Park,KS,Kansas,11706,1172.8,Johnson
66215,38.95649,-94.74304,Lenexa,KS,Kansas,25731,1222.4,Johnson
66216,39.01405,-94.74136,Shawnee,KS,Kansas,24959,1220.6,Johnson
66217,39.01148,-94.77741,Shawnee,KS,Kansas,5659,290.1,Johnson
66218,39.01239,-94.81647,Shawnee,KS,Kansas,8195,301.9,Johnson
66219,38.95124,-94.77807,Lenexa,KS,Kansas,13976,651.7,Johnson
66220,38.96187,-94.8218,Lenexa,KS,Kansas,8342,504.9,Johnson
66221,38.84786,-94.71437,Overland Park,KS,Kansas,24107,766.9,Johnson
66223,38.86176,-94.66831,Overland Park,KS,Kansas,26050,1610.7,Johnson
66224,38.86213,-94.62866,Overland Park,KS,Kansas,12349,715.2,Johnson
66226,39.03039,-94.8603,Shawnee,KS,Kansas,15353,514.3,Johnson
66227,38.97248,-94.87446,Lenexa,KS,Kansas,8445,244.7,Johnson
66251,38.91712,-94.65891,Overland Park,KS,Kansas,7,13.6,Johnson
66401,38.96894,-96.30539,Alma,KS,Kansas,1683,2.7,Wabaunsee
66402,38.91782,-95.84926,Auburn,KS,Kansas,3162,27.3,Shawnee
66403,39.89424,-96.27166,Axtell,KS,Kansas,884,3.9,Marshall
66404,39.86786,-96.17804,Baileyville,KS,Kansas,395,2.4,Nemaha
66406,39.8927,-96.42014,Beattie,KS,Kansas,409,2.6,Marshall
66407,39.22517,-96.19218,Belvue,KS,Kansas,274,1.9,Pottawatomie
66408,39.95306,-95.97607,Bern,KS,Kansas,435,3.0,Nemaha
66409,38.92508,-95.55589,Berryton,KS,Kansas,3502,19.5,Shawnee
66411,39.64083,-96.63948,Blue Rapids,KS,Kansas,1361,4.6,Marshall
66412,39.90837,-96.77794,Bremen,KS,Kansas,355,2.7,Marshall
66413,38.77375,-95.88305,Burlingame,KS,Kansas,1799,6.8,Osage
66414,38.82631,-95.68563,Carbondale,KS,Kansas,2302,14.3,Osage
66415,39.69193,-96.14381,Centralia,KS,Kansas,667,2.8,Nemaha
66416,39.52944,-95.86353,Circleville,KS,Kansas,496,5.5,Jackson
66417,39.65524,-96.03824,Corning,KS,Kansas,474,4.4,Nemaha
66418,39.28861,-95.93528,Delia,KS,Kansas,438,2.3,Jackson
66419,39.35643,-95.59908,Denison,KS,Kansas,225,4.3,Jackson
66422,39.33317,-96.08496,Emmett,KS,Kansas,1082,7.5,Pottawatomie
66423,38.8492,-96.12934,Eskridge,KS,Kansas,1186,3.0,Wabaunsee
66424,39.67789,-95.40072,Everest,KS,Kansas,519,3.8,Brown
66425,39.81099,-95.72225,Fairview,KS,Kansas,448,4.0,Brown
66427,39.66261,-96.449,Frankfort,KS,Kansas,1229,2.2,Marshall
66428,39.67687,-95.92504,Goff,KS,Kansas,284,1.3,Nemaha
66429,39.0989,-95.53725,Grantville,KS,Kansas,484,14.6,Jefferson
66431,38.80851,-96.00241,Harveyville,KS,Kansas,556,3.6,Wabaunsee
66432,39.48768,-96.07348,Havensville,KS,Kansas,340,1.9,Pottawatomie
66434,39.86731,-95.54679,Hiawatha,KS,Kansas,4615,8.1,Brown
66436,39.4655,-95.70278,Holton,KS,Kansas,5912,12.4,Jackson
66438,39.83335,-96.50165,Home,KS,Kansas,128,1.4,Marshall
66439,39.65518,-95.54327,Horton,KS,Kansas,2632,11.7,Brown
66440,39.26326,-95.68168,Hoyt,KS,Kansas,1750,14.2,Jackson
66441,38.98199,-96.80289,Junction City,KS,Kansas,25780,42.9,Geary
66442,39.09302,-96.78963,Fort Riley,KS,Kansas,16019,182.0,Riley
66449,39.38833,-96.86007,Leonardville,KS,Kansas,1205,7.0,Riley
66451,38.60841,-95.67236,Lyndon,KS,Kansas,1653,8.2,Osage
66501,39.05279,-96.23688,McFarland,KS,Kansas,380,421.3,Wabaunsee
66502,39.14146,-96.52906,Manhattan,KS,Kansas,44789,78.0,Riley
66503,39.26287,-96.68663,Manhattan,KS,Kansas,16715,77.6,Riley
66506,39.19596,-96.58148,Manhattan,KS,Kansas,3307,1804.6,Riley
66507,39.04712,-96.03942,Maple Hill,KS,Kansas,951,4.0,Wabaunsee
66508,39.85803,-96.64287,Marysville,KS,Kansas,4193,9.1,Marshall
66509,39.33239,-95.78097,Mayetta,KS,Kansas,2923,8.9,Jackson
66510,38.49297,-95.6104,Melvern,KS,Kansas,736,4.8,Osage
66512,39.20255,-95.54701,Meriden,KS,Kansas,2800,16.2,Jefferson
66514,39.12635,-96.87826,Milford,KS,Kansas,2000,46.0,Geary
66515,39.94181,-95.70681,Morrill,KS,Kansas,460,5.1,Brown
66516,39.62193,-95.7195,Netawaka,KS,Kansas,337,2.7,Jackson
66517,39.11253,-96.70465,Ogden,KS,Kansas,1651,348.2,Riley
66518,39.97008,-96.55533,Oketo,KS,Kansas,217,2.1,Marshall
66520,39.40963,-96.61617,Olsburg,KS,Kansas,593,2.2,Pottawatomie
66521,39.47668,-96.22128,Onaga,KS,Kansas,1445,3.1,Pottawatomie
66522,39.86609,-95.93826,Oneida,KS,Kansas,219,654.3,Nemaha
66523,38.60993,-95.83791,Osage City,KS,Kansas,3739,9.4,Osage
66524,38.78948,-95.50695,Overbrook,KS,Kansas,2456,7.3,Osage
66526,39.06349,-96.15567,Paxico,KS,Kansas,853,4.7,Wabaunsee
66527,39.74499,-95.67744,Powhattan,KS,Kansas,170,1.7,Brown
66528,38.59711,-95.5344,Quenemo,KS,Kansas,712,4.1,Osage
66531,39.31146,-96.83416,Riley,KS,Kansas,1757,19.2,Riley
66532,39.82656,-95.37597,Robinson,KS,Kansas,607,2.7,Brown
66533,39.16097,-95.95045,Rossville,KS,Kansas,1826,13.2,Shawnee
66534,39.87782,-95.83635,Sabetha,KS,Kansas,3915,10.3,Nemaha
66535,39.26169,-96.43896,Saint George,KS,Kansas,3376,31.3,Pottawatomie
66536,39.2247,-96.07396,Saint Marys,KS,Kansas,4161,24.6,Pottawatomie
66537,38.75118,-95.72255,Scranton,KS,Kansas,1237,9.0,Osage
66538,39.84942,-96.04591,Seneca,KS,Kansas,3312,9.3,Nemaha
66539,39.14937,-95.84707,Silver Lake,KS,Kansas,2590,24.1,Shawnee
